rating,calories,protein,fat,sodium
3.75,109,2,1,40
3.75,109,2,6,663
4.375,109,2,7,234
3.75,109,2,8,3
0,109,2,8,89
0,109,3,1,20
4.375,109,3,8,77
5,109,3,8,141
3.75,109,5,6,781
3.75,109,5,9,126
3.75,109,9,7,149
0,109,10,5,155
3.125,109,10,5,810
4.375,109,15,3,518
5,109,16,1,380
5,110,1,0,1
4.375,110,1,0,3
5,110,1,4,144
3.75,110,2,7,101
4.375,110,2,7,398
3.75,110,3,7,10
4.375,110,3,7,84
4.375,110,4,6,431
4.375,110,8,2,5263
4.375,110,9,3,235
4.375,110,9,6,129
0,110,9,6,507
4.375,110,10,7,157
3.75,110,11,6,701
0,111,1,0,4
0,111,1,1,3
3.75,111,1,7,81
3.75,111,1,11,27
3.75,111,2,5,11
5,111,2,5,117
4.375,111,2,8,170
5,111,3,1,960
4.375,111,3,7,154
3.75,111,3,7,1071
1.25,111,4,2,91
4.375,111,4,7,26
3.125,111,5,2,15
4.375,111,6,2,1206
3.125,111,6,5,48
5,111,6,9,270
0,112,0,0,1
0,112,0,0,2
5,112,1,0,3
3.125,112,1,3,46
4.375,112,1,4,67
3.75,112,1,9,5
4.375,112,1,9,212
0,112,2,0,29
3.75,112,2,1,3
0,112,2,7,12
3.125,112,2,7,44
4.375,112,2,9,9
3.75,112,3,3,1167
3.75,112,3,9,68
5,112,3,9,808
2.5,112,4,6,55
4.375,112,4,6,196
3.125,112,4,8,37
4.375,112,11,7,441
0,113,0,0,0
2.5,113,0,0,2
2.5,113,0,13,2
4.375,113,1,0,2
3.75,113,1,0,654
3.125,113,1,7,440
4.375,113,1,8,16
0,113,1,10,19
5,113,1,11,27
3.75,113,2,1,27
5,113,2,1,347
4.375,113,2,9,31
3.75,113,2,9,91
4.375,113,3,3,55
0,113,3,6,220
0,113,5,3,228
0,113,5,8,373
4.375,113,7,9,314
4.375,113,12,6,597
5,114,0,0,3
0,114,0,0,9
0,114,1,7,721
0,114,1,12,131
3.75,114,2,4,103
4.375,114,2,5,68
0,114,2,7,1419
3.125,114,2,8,17
4.375,114,2,9,8
4.375,114,2,11,78
0,114,3,3,142
3.75,114,3,6,14
3.125,114,3,8,70
0,114,4,6,66
3.75,114,4,7,46
4.375,114,7,5,213
3.75,115,1,9,33
3.75,115,1,11,11
4.375,115,1,11,74
3.75,115,3,7,20
3.125,115,3,8,187
4.375,115,4,2,4265
3.125,115,4,3,178
3.75,115,4,8,126
4.375,115,6,8,115
4.375,115,7,2,93
0,116,0,0,2
3.75,116,0,0,7
0,116,0,0,24
0,116,1,11,12
3.75,116,2,0,450
4.375,116,2,5,56
0,116,2,5,64
0,116,2,7,118
4.375,116,2,8,49
3.75,116,2,9,311
3.75,116,2,10,38
5,116,2,10,344
5,116,3,0,2798
3.75,116,3,8,365
3.75,116,3,9,533
5,116,5,4,469
4.375,116,5,5,585
4.375,116,6,3,171
3.75,116,6,5,361
3.125,116,8,4,3593
4.375,116,12,5,364
0,117,0,0,0
0,117,0,0,1
3.125,117,0,0,1
3.75,117,0,0,11
4.375,117,0,0,5649
3.75,117,0,10,2
3.75,117,1,9,12
3.75,117,1,11,74
3.125,117,2,2,142
0,117,2,6,23
3.125,117,2,6,78
3.75,117,2,7,9
3.75,117,2,9,9
3.75,117,2,9,97
3.75,117,3,8,212
4.375,117,3,9,95
3.75,117,4,2,1735
0,117,4,5,130
3.75,117,4,6,205
4.375,117,4,7,221
5,117,4,8,162
3.125,117,5,1,184
4.375,117,5,6,182
3.125,117,5,6,713
5,117,7,4,352
0,118,0,0,1
2.5,118,0,0,8
0,118,1,0,20
4.375,118,1,5,47
0,118,1,6,66
3.125,118,1,9,95
4.375,118,1,11,69
3.75,118,2,5,42
5,118,2,9,4
4.375,118,2,9,8
0,118,3,1,53
3.75,118,3,3,105
3.75,118,3,7,77
3.75,118,3,7,488
0,118,4,1,976
3.125,118,4,7,220
3.125,118,4,9,4
0,118,4,9,169
3.75,118,4,9,262
4.375,118,5,2,237
1.25,118,5,3,218
4.375,118,5,9,224
5,118,10,8,444
4.375,118,13,1,579
0,119,0,0,2
2.5,119,0,0,2
0,119,0,0,3
0,119,0,0,5
5,119,0,0,5
0,119,0,0,6
3.125,119,1,0,2
3.75,119,2,4,117
5,119,2,5,283
2.5,119,2,9,50
4.375,119,2,10,109
4.375,119,3,10,129
3.75,119,4,5,403
5,119,7,5,29
5,119,12,8,62
0,119,17,5,150
5,120,1,0,6
4.375,120,1,9,97
0,120,1,10,296
3.75,120,1,12,259
3.75,120,2,1,19
0,120,2,1,2945
3.75,120,2,6,34
4.375,120,2,6,366
3.125,120,2,7,34
4.375,120,2,7,274
3.75,120,2,8,137
3.75,120,2,11,44
2.5,120,3,2,3339
4.375,120,3,7,82
3.75,120,3,8,418
3.75,120,4,10,468
0,120,5,4,223
4.375,120,5,6,235
4.375,120,6,3,730
5,120,6,8,162
3.75,120,6,8,184
0,121,0,0,1
0,121,0,0,2
0,121,0,0,2
0,121,1,0,3
3.75,121,1,0,6
5,121,1,1,610
3.75,121,1,9,7
4.375,121,1,10,5
3.75,121,1,10,6
2.5,121,2,4,53
3.75,121,2,7,14
4.375,121,2,7,17
4.375,121,2,7,37
4.375,121,2,8,162
3.75,121,3,1,398
3.75,121,3,4,288
5,121,3,7,341
5,121,4,6,901
4.375,121,5,4,1204
4.375,121,7,8,751
0,122,0,0,1
3.75,122,0,0,1
0,122,0,0,26
3.75,122,0,14,126
5,122,1,0,2
5,122,1,6,18
0,122,1,6,41
5,122,2,0,3
5,122,2,5,243
3.125,122,2,7,176
3.75,122,2,9,15
3.75,122,3,9,295
3.75,122,4,2,8
3.75,122,4,8,32
4.375,122,4,11,38
2.5,122,6,4,140
3.125,122,6,5,284
2.5,122,7,6,527
5,123,0,0,9
4.375,123,0,0,35
3.125,123,1,0,14
0,123,1,10,52
5,123,1,12,135
3.75,123,2,0,8
0,123,2,4,8
5,123,2,8,19
4.375,123,2,8,387
1.25,123,3,2,41
4.375,123,3,9,133
3.75,123,4,4,56
4.375,123,4,7,828
4.375,123,4,9,404
4.375,123,5,6,79
3.75,123,5,7,605
3.75,123,5,9,219
2.5,124,1,1,1438
3.75,124,1,4,2
4.375,124,1,8,139
3.75,124,2,0,78
2.5,124,2,2,14
4.375,124,2,12,44
5,124,3,4,32
4.375,124,3,6,244
4.375,124,3,9,14
4.375,124,3,11,359
1.25,124,4,1,7
3.125,124,4,4,9
5,124,4,9,695
4.375,124,6,5,263
4.375,124,6,8,123
2.5,124,6,9,184
3.75,124,8,5,241
4.375,124,13,7,493
4.375,125,0,0,2
0,125,0,0,3
0,125,0,5,7
0,125,1,0,11
3.75,125,1,1,3
4.375,125,1,6,105
3.75,125,1,7,6
3.125,125,2,7,49
0,125,2,9,75
4.375,125,3,6,703
3.75,125,3,9,211
4.375,125,3,10,7
4.375,125,3,10,159
4.375,125,4,4,61
3.75,125,4,6,22
5,125,5,1,625
3.75,125,8,8,362
4.375,125,16,6,646
0,126,0,0,2
0,126,0,0,5
0,126,1,0,72
3.75,126,1,6,127
3.75,126,1,11,130
4.375,126,1,11,682
4.375,126,2,5,61
3.75,126,2,10,32
5,126,2,11,208
3.75,126,3,5,242
3.125,126,3,9,46
4.375,126,3,10,82
4.375,126,4,9,142
3.75,126,5,2,22
2.5,126,5,11,63
3.75,126,9,3,1075
4.375,126,15,3,907
0,127,0,0,2
2.5,127,0,0,2
5,127,0,0,2
4.375,127,0,0,4
0,127,0,0,6
0,127,0,0,7
5,127,1,0,4
4.375,127,1,9,6
4.375,127,2,6,447
4.375,127,2,8,663
4.375,127,3,2,34
4.375,127,3,6,178
3.125,127,3,10,20
3.75,127,3,10,101
0,127,4,2,59
3.125,127,4,5,72
4.375,127,6,5,118
4.375,127,6,5,159
0,127,7,9,540
3.125,127,7,10,204
3.75,127,8,9,177
5,127,10,9,328
3.75,127,10,9,366
5,127,22,3,95
5,128,0,0,1
0,128,0,0,3
4.375,128,0,0,4
5,128,0,0,6
1.25,128,0,14,3
5,128,1,0,1
0,128,1,13,105
3.75,128,1,14,120
5,128,2,5,41
0,128,2,6,58
4.375,128,2,6,82
3.125,128,2,8,63
0,128,2,13,2
5,128,3,1,84
3.75,128,3,7,15
3.75,128,3,7,57
5,128,5,1,42
3.75,128,5,11,219
0,129,0,0,2
0,129,0,0,2
5,129,0,14,217
5,129,1,6,4
0,129,1,8,24
4.375,129,1,9,34
5,129,1,11,12
5,129,1,11,40
4.375,129,1,14,141
2.5,129,2,3,63
4.375,129,2,10,393
4.375,129,2,12,13
4.375,129,3,0,296
5,129,4,4,1455
3.75,129,4,6,78
3.125,129,4,10,260
4.375,129,4,11,146
3.75,129,5,1,51
4.375,129,6,8,265
3.75,129,6,11,190
3.75,129,7,9,272
4.375,129,11,1,1017
0,129,18,4,505
0,130,0,0,2
0,130,0,0,2
3.75,130,0,0,2
0,130,0,14,88
3.125,130,1,0,20
3.125,130,1,6,15
3.75,130,1,8,38
4.375,130,1,14,98
3.75,130,2,7,92
3.75,130,2,10,4
3.75,130,2,10,123
4.375,130,3,8,56
3.125,130,3,9,825
4.375,130,3,10,244
3.75,130,4,9,32
3.75,130,5,6,107
4.375,130,6,4,328
5,130,7,3,2303
3.125,130,7,5,621
5,130,9,9,369
0,131,0,0,0
0,131,0,0,2
0,131,0,0,2
5,131,1,0,5
0,131,1,0,9
5,131,1,0,18
4.375,131,2,10,52
3.75,131,3,7,670
4.375,131,4,11,193
4.375,131,5,11,184
5,131,6,5,297
3.75,131,7,7,797
5,131,9,10,214
3.125,131,12,7,572
0,132,0,0,3
5,132,1,0,0
3.75,132,1,0,2
5,132,1,0,6
5,132,1,0,24
0,132,1,0,42
3.125,132,2,6,35
5,132,2,9,109
5,132,3,4,15
2.5,132,5,0,92
1.875,132,5,1,32
3.75,132,5,7,21
4.375,132,5,11,71
3.75,132,6,7,147
4.375,132,7,7,737
0,133,0,0,4
4.375,133,0,0,7
0,133,0,3,7
0,133,1,0,2
0,133,1,0,13
0,133,2,0,23
4.375,133,2,2,4
5,133,2,7,302
4.375,133,2,8,9
4.375,133,2,8,91
4.375,133,2,12,92
1.875,133,3,4,272
4.375,133,3,11,18
0,133,4,7,512
4.375,133,12,8,510
3.125,133,23,4,95
0,134,0,0,3
4.375,134,1,0,10
2.5,134,1,1,2919
4.375,134,1,6,4
4.375,134,1,14,22
4.375,134,2,3,160
4.375,134,2,6,76
3.75,134,2,7,61
2.5,134,2,9,49
4.375,134,2,10,87
4.375,134,2,11,138
0,134,3,3,35
4.375,134,3,5,285
4.375,134,3,6,190
4.375,134,3,9,1157
3.125,134,4,3,1394
4.375,134,4,7,233
4.375,134,4,9,225
5,134,5,1,3196
4.375,134,9,2,415
5,134,11,6,465
4.375,134,19,5,441
0,135,0,0,1
0,135,0,0,2
0,135,0,0,3
4.375,135,1,0,1
3.75,135,2,5,71
4.375,135,2,6,3
2.5,135,2,6,71
4.375,135,2,9,12
4.375,135,3,6,257
5,135,3,10,200
0,135,4,2,166
3.75,135,4,12,768
4.375,135,5,7,95
5,135,5,8,151
4.375,135,6,4,621
4.375,135,6,10,429
4.375,135,7,10,324
5,135,7,11,555
1.875,135,11,6,626
3.75,135,11,6,740
0,135,13,6,1079
0,136,0,0,1
0,136,0,0,2
0,136,0,0,3
5,136,0,0,5
4.375,136,0,15,170
4.375,136,1,0,20
5,136,1,4,55
3.75,136,1,6,15
5,136,2,0,31
4.375,136,2,0,303
1.25,136,2,7,605
3.125,136,2,14,124
4.375,136,3,1,89
3.75,136,3,6,44
3.75,136,3,6,73
3.125,136,4,4,318
4.375,136,4,9,18
3.75,136,5,5,232
4.375,136,5,6,157
4.375,136,5,11,116
4.375,136,11,10,340
0,137,0,0,1
0,137,0,0,2
5,137,0,0,2
5,137,1,0,5
3.75,137,1,0,16
0,137,1,1,35
3.75,137,2,3,492
4.375,137,3,0,71
4.375,137,3,2,50
3.125,137,3,11,20
3.75,137,4,4,22
4.375,137,5,6,364
3.75,137,5,8,474
3.125,137,5,10,5
3.125,137,6,8,496
4.375,137,6,9,264
4.375,137,6,11,288
3.75,137,8,11,322
4.375,137,9,3,957
3.75,137,11,8,78
3.75,137,12,7,499
2.5,138,0,0,1
0,138,0,0,2
2.5,138,0,0,2
0,138,0,0,4
4.375,138,0,0,5
0,138,0,0,13
0,138,0,0,23
4.375,138,1,0,2
5,138,1,0,5
4.375,138,1,1,198
3.75,138,1,14,339
3.75,138,2,1,10
4.375,138,2,4,36
0,138,2,7,53
4.375,138,2,10,24
3.75,138,2,10,449
0,138,3,0,45
0,138,3,2,21
4.375,138,3,4,28
3.125,138,3,8,14
2.5,138,4,7,1120
4.375,138,6,8,239
4.375,138,6,9,445
3.125,138,7,4,1254
4.375,138,8,8,602
3.75,138,8,9,600
2.5,138,10,6,248
3.75,138,13,7,229
0,139,0,0,3
0,139,0,0,3
4.375,139,0,0,8
4.375,139,0,0,12
0,139,0,0,13
0,139,1,4,2943
3.75,139,1,7,23
0,139,1,9,86
3.125,139,1,14,3
3.125,139,1,14,296
4.375,139,2,1,2
3.125,139,2,8,416
3.75,139,2,10,42
5,139,2,11,123
4.375,139,2,11,320
5,139,2,12,55
0,139,3,4,12
4.375,139,3,10,35
0,139,3,10,158
0,139,3,11,88
4.375,139,4,0,1101
0,139,4,7,59
2.5,139,5,3,449
4.375,139,5,10,604
3.125,139,6,6,1099
4.375,139,7,2,50
4.375,139,9,7,336
3.125,139,20,2,1801
0,140,0,0,3
5,140,0,15,258
3.75,140,1,0,4
5,140,1,1,2156
4.375,140,1,11,18
5,140,2,0,5
4.375,140,2,1,2
4.375,140,2,11,29
0,140,3,0,46
4.375,140,3,7,22
3.75,140,3,10,19
4.375,140,3,12,11
5,140,4,5,1282
5,140,4,13,968
3.75,140,5,4,415
4.375,140,6,5,228
3.125,140,8,7,83
4.375,140,9,11,184
0,141,0,0,1
0,141,0,0,2
0,141,0,0,2
4.375,141,0,0,5
5,141,0,1,9
4.375,141,1,0,2
4.375,141,1,0,4
1.875,141,1,14,8
4.375,141,2,7,70
4.375,141,2,7,303
5,141,2,7,333
5,141,2,8,31
0,141,3,4,200
3.125,141,3,6,325
3.75,141,3,8,34
3.75,141,3,8,254
4.375,141,4,6,201
4.375,141,4,7,254
4.375,141,4,12,13
3.75,141,5,5,57
3.125,141,7,4,73
3.75,141,18,3,2345
0,142,0,0,2
3.75,142,0,0,4
3.125,142,0,0,10
3.75,142,0,16,234
4.375,142,2,1,14
4.375,142,2,13,429
4.375,142,3,1,36
3.75,142,3,6,8
4.375,142,4,11,123
4.375,142,5,10,110
4.375,142,5,11,29
1.25,142,7,2,571
3.75,142,8,5,361
3.75,142,9,7,606
3.125,142,10,7,870
1.875,142,10,9,370
0,143,0,15,172
4.375,143,1,0,737
4.375,143,1,11,123
3.75,143,1,11,254
4.375,143,1,11,443
2.5,143,1,14,297
4.375,143,2,1,26
3.75,143,2,5,13
4.375,143,2,7,12
0,143,3,0,45
4.375,143,3,12,308
4.375,143,5,6,294
4.375,143,5,9,123
3.75,143,5,13,111
3.75,143,6,7,545
3.75,143,6,9,143
4.375,143,6,9,213
4.375,143,8,7,815
3.75,143,9,11,201
3.75,144,0,0,9
3.75,144,1,0,11
4.375,144,1,1,4
0,144,1,9,123
4.375,144,1,14,3
3.125,144,2,6,9
3.125,144,2,11,41
3.75,144,3,9,41
3.75,144,3,11,13
4.375,144,3,12,477
3.125,144,4,8,165
4.375,144,4,10,541
3.125,144,5,11,342
3.125,144,9,10,779
0,144,12,7,136
5,144,13,9,690
4.375,144,17,5,703
0,145,0,0,10
3.125,145,0,4,2
5,145,1,0,26
0,145,1,0,37
4.375,145,1,10,2
5,145,1,14,47
3.75,145,2,0,2569
5,145,2,13,369
5,145,2,15,230
2.5,145,3,6,208
1.25,145,3,11,68
4.375,145,4,7,494
4.375,145,5,11,323
3.125,145,5,12,49
3.75,145,6,13,118
3.75,145,9,3,1528
3.75,145,10,8,241
3.75,145,19,4,809
4.375,146,1,10,47
4.375,146,1,12,835
3.75,146,2,0,8
3.75,146,2,4,11
3.125,146,2,8,62
5,146,2,8,101
4.375,146,2,9,106
3.125,146,2,12,130
4.375,146,2,12,209
3.125,146,3,1,2
0,146,3,1,679
5,146,4,3,39
4.375,146,4,3,358
3.75,146,4,4,343
1.875,146,4,5,160
4.375,146,4,12,210
3.75,146,5,9,76
3.75,146,5,10,47
4.375,146,6,5,235
3.75,146,6,8,398
3.75,146,8,11,173
3.125,146,9,10,245
3.125,146,10,2,1676
3.75,146,18,2,692
4.375,146,22,1,996
0,147,0,0,1
0,147,0,0,1
0,147,0,0,4
4.375,147,0,16,3
5,147,1,0,11
0,147,1,9,91
3.125,147,1,13,3
2.5,147,2,0,413
4.375,147,2,1,31
4.375,147,2,6,187
3.75,147,2,9,63
4.375,147,2,10,13
4.375,147,2,13,19
0,147,2,13,30
4.375,147,2,13,128
0,147,2,14,28
4.375,147,3,7,27
3.75,147,5,3,218
3.75,147,5,13,51
5,147,6,4,81
3.75,147,7,11,481
3.75,147,18,6,206
5,147,22,4,763
0,148,0,0,2
4.375,148,0,0,4
5,148,0,0,82
1.25,148,1,0,7
3.125,148,1,5,1
3.75,148,1,7,6
0,148,2,0,310
4.375,148,2,2,21
5,148,2,7,25
4.375,148,2,10,57
4.375,148,2,14,132
3.75,148,3,10,105
3.125,148,4,10,55
4.375,148,6,8,196
4.375,148,6,10,237
3.75,148,7,3,254
4.375,148,11,11,22
5,148,15,7,419
0,149,0,0,1
0,149,0,0,3
0,149,0,0,4
4.375,149,1,14,205
4.375,149,1,14,244
4.375,149,2,7,74
4.375,149,2,8,53
4.375,149,2,8,224
0,149,2,11,514
3.75,149,3,5,305
2.5,149,3,5,634
3.125,149,3,12,59
3.125,149,4,1,2422
0,149,4,2,297
0,149,4,3,44
3.75,149,4,8,152
3.125,149,4,10,109
4.375,149,4,12,204
5,149,5,12,594
3.125,149,7,4,489
0,149,7,9,110
4.375,149,8,12,163
4.375,149,8,12,171
3.75,149,14,7,608
0,150,0,0,1
5,150,0,0,1
3.125,150,0,0,3
3.125,150,0,0,29
3.75,150,1,0,2
3.75,150,1,0,4
5,150,1,0,12
0,150,1,6,196
5,150,1,14,392
5,150,2,1,3
3.125,150,2,4,428
4.375,150,2,9,29
3.75,150,2,10,65
5,150,2,11,120
4.375,150,2,12,323
4.375,150,3,9,6
4.375,150,3,10,24
4.375,150,3,11,460
4.375,150,4,7,21
4.375,150,4,8,94
4.375,150,4,8,172
3.75,150,4,9,212
4.375,150,4,11,34
3.75,150,5,2,483
0,150,7,10,2298
4.375,150,8,5,937
0,150,8,8,396
4.375,150,9,4,899
3.75,150,10,3,818
0,151,0,0,1
0,151,0,0,1
0,151,0,0,6
0,151,0,0,7
1.25,151,0,16,17
4.375,151,1,7,986
4.375,151,2,6,16
4.375,151,2,6,85
4.375,151,2,6,87
4.375,151,2,10,10042
0,151,3,5,28
3.125,151,6,11,485
5,151,7,11,215
5,151,8,5,694
3.75,151,8,6,305
4.375,151,8,10,246
4.375,151,9,9,652
4.375,151,18,2,2669
0,152,0,0,1
0,152,0,0,6
2.5,152,0,0,7
0,152,0,0,29
3.125,152,0,17,18
4.375,152,0,17,144
5,152,0,17,182
0,152,1,1,75
0,152,2,5,36
4.375,152,2,6,101
0,152,2,15,26
0,152,3,3,56
4.375,152,3,13,694
5,152,4,13,26
3.125,152,6,5,429
4.375,152,6,5,637
4.375,152,6,12,150
0,152,8,8,51
3.125,152,8,11,386
4.375,152,12,9,1305
4.375,152,13,10,1022
0,153,0,17,154
4.375,153,1,3,149
4.375,153,1,7,153
1.875,153,1,10,241
2.5,153,2,1,1
4.375,153,2,6,50
4.375,153,2,6,51
4.375,153,2,6,63
3.75,153,2,7,78
3.75,153,2,10,247
5,153,3,3,224
0,153,3,5,124
2.5,153,3,5,155
4.375,153,3,10,23
5,153,3,13,354
3.75,153,4,0,6
4.375,153,4,10,56
5,153,5,4,416
3.75,153,5,10,53
3.75,153,6,4,839
3.75,153,12,8,40
4.375,153,14,4,56
3.75,154,0,0,2
5,154,0,0,3
5,154,1,0,24
4.375,154,1,7,590
5,154,2,5,35
4.375,154,2,9,33
3.75,154,2,9,50
3.75,154,2,13,268
4.375,154,3,3,40
3.75,154,3,7,2
5,154,3,14,67
3.75,154,5,5,58
2.5,154,5,9,31
3.75,154,7,8,129
4.375,154,8,8,323
5,154,8,11,418
3.75,154,19,7,330
0,155,0,0,3
1.25,155,0,17,226
3.75,155,1,0,8
3.75,155,1,0,18
0,155,1,1,16
0,155,1,12,76
5,155,1,14,9
5,155,1,14,492
5,155,2,1,4
2.5,155,2,4,9
4.375,155,2,9,11
3.75,155,2,11,126
4.375,155,2,11,389
3.75,155,2,12,160
0,155,2,13,8
3.75,155,2,13,120
0,155,2,13,351
4.375,155,2,16,110
5,155,3,6,315
4.375,155,3,9,150
4.375,155,3,14,116
4.375,155,4,12,47
4.375,155,4,14,115
3.75,155,5,4,10
4.375,155,5,6,1056
0,155,6,8,962
5,155,6,10,290
4.375,155,6,13,290
3.75,155,8,5,93
4.375,155,8,12,1005
4.375,155,18,6,2513
4.375,155,27,2,1255
0,156,0,0,2
0,156,0,0,3
1.25,156,1,3,39
3.75,156,1,16,1179
4.375,156,2,8,51
4.375,156,2,8,67
4.375,156,2,8,519
3.75,156,2,9,81
5,156,2,14,10
4.375,156,3,7,191
4.375,156,3,12,34
4.375,156,3,13,8
1.25,156,4,1,2873
4.375,156,4,5,11
3.75,156,4,7,18
3.125,156,4,10,442
3.125,156,5,7,169
1.875,156,6,3,2
2.5,156,7,5,567
3.75,156,8,9,321
3.75,156,9,5,361
3.125,156,9,7,59
4.375,156,9,8,114
4.375,156,16,1,491
3.75,156,16,6,703
4.375,157,0,0,7
3.75,157,1,14,37
3.125,157,1,15,108
3.75,157,2,8,617
4.375,157,2,9,71
3.75,157,2,14,15
4.375,157,2,15,73
5,157,3,1,35
4.375,157,3,8,51
5,157,3,9,564
2.5,157,3,10,13
4.375,157,3,11,119
3.75,157,3,12,12
4.375,157,4,7,498
3.75,157,4,13,137
4.375,157,5,12,42
4.375,157,6,10,229
3.75,157,7,9,436
3.75,157,7,11,184
0,157,24,6,123
5,158,0,0,1
0,158,0,0,5
0,158,0,0,6
3.75,158,0,0,6
5,158,0,0,7
5,158,1,13,330
3.75,158,1,14,6
5,158,2,1,1
2.5,158,2,3,23
3.75,158,2,7,322
4.375,158,2,12,523
3.75,158,2,15,23
3.75,158,3,4,260
5,158,3,11,38
3.75,158,3,11,47
4.375,158,3,12,304
3.75,158,4,10,171
4.375,158,6,6,30
3.75,158,6,7,356
3.75,158,6,9,179
0,158,6,11,284
0,158,7,11,70
2.5,158,8,6,302
3.125,158,10,10,130
3.75,158,11,6,740
0,159,0,0,2
5,159,0,0,5
0,159,1,0,6
5,159,1,15,402
3.75,159,2,0,33
5,159,2,1,5
3.75,159,2,7,101
3.75,159,2,8,73
5,159,3,10,234
3.75,159,3,12,15
4.375,159,3,12,673
3.75,159,5,8,159
4.375,159,5,12,109
4.375,159,7,4,73
3.75,159,7,8,272
4.375,159,7,10,539
4.375,159,8,13,1007
3.75,159,11,12,261
3.75,159,12,12,189
3.75,160,1,0,19
3.125,160,1,15,374
0,160,2,7,34
3.75,160,2,9,4
5,160,2,10,13
3.75,160,2,10,17
2.5,160,2,14,109
4.375,160,3,8,56
3.75,160,3,10,143
5,160,3,15,126
3.75,160,4,9,534
4.375,160,4,10,71
0,160,5,7,35
4.375,160,5,7,412
4.375,160,5,12,224
4.375,160,5,14,121
3.75,160,9,11,337
5,160,10,9,22859
5,160,14,7,835
0,161,0,0,1
5,161,0,0,1
3.75,161,0,18,7
0,161,0,18,60
4.375,161,0,18,174
4.375,161,1,6,38
0,161,2,1,151
3.75,161,2,7,22
2.5,161,2,12,43
4.375,161,2,12,123
4.375,161,2,14,45
4.375,161,3,1,246
0,161,3,13,61
3.75,161,4,6,18
3.75,161,4,7,14
5,161,5,4,148
3.75,161,5,11,175
2.5,161,5,11,1028
4.375,161,6,2,316
3.125,161,6,12,199
4.375,161,7,7,57
3.125,161,7,7,493
4.375,161,9,12,23
0,162,0,0,0
3.75,162,0,0,3
2.5,162,0,18,0
5,162,1,0,1
0,162,1,0,6
3.125,162,1,0,11
5,162,1,1,448
3.75,162,1,15,9
4.375,162,2,0,60
0,162,2,0,2872
3.75,162,2,1,2
4.375,162,2,1,14
3.75,162,2,1,153
4.375,162,2,2,54
4.375,162,2,10,42
0,162,2,10,1763
3.75,162,2,12,37
5,162,2,13,42
3.75,162,2,14,8
5,162,3,1,35
4.375,162,3,7,250
4.375,162,3,14,743
0,162,4,0,13
4.375,162,4,3,35
4.375,162,4,8,382
3.125,162,4,14,279
1.25,162,5,4,60
0,162,5,7,315
4.375,162,5,9,81
3.75,162,5,9,168
4.375,162,5,12,35
4.375,162,5,12,244
3.75,162,6,6,289
5,162,7,1,2759
0,162,8,9,380
3.75,162,8,14,290
3.125,162,10,9,647
5,162,18,6,278
1.25,163,0,0,4
0,163,0,0,6
2.5,163,1,11,2
4.375,163,1,12,56
5,163,1,14,536
3.75,163,2,1,9
5,163,2,9,538
3.75,163,2,10,27
4.375,163,2,13,9
3.75,163,2,13,126
3.75,163,2,14,120
4.375,163,2,14,373
3.75,163,3,3,31
3.75,163,3,11,80
4.375,163,4,11,21
4.375,163,6,6,231
4.375,163,6,8,70
4.375,163,7,7,117
3.75,163,10,13,252
4.375,163,14,11,85
5,164,0,0,2
0,164,0,0,8
4.375,164,1,0,16
4.375,164,1,4,4
4.375,164,1,16,99
0,164,2,0,2842
4.375,164,2,1,4
0,164,2,3,33
4.375,164,2,12,138
5,164,2,14,198
3.75,164,3,3,600
3.125,164,3,13,13
5,164,4,2,30
4.375,164,10,3,217
0,164,10,8,127
0,165,0,0,2
3.75,165,0,0,3
0,165,0,0,4
0,165,0,0,10
3.75,165,0,18,186
4.375,165,2,8,53
3.75,165,2,14,370
5,165,2,17,219
4.375,165,3,0,305
4.375,165,3,7,65
5,165,3,10,194
4.375,165,3,11,27
4.375,165,4,15,65
5,165,4,15,496
4.375,165,5,7,315
3.125,165,5,12,28
3.75,165,6,7,165
4.375,165,7,10,80
5,165,7,11,168
5,165,7,14,7
4.375,165,8,13,284
5,166,0,0,1
0,166,0,0,2
4.375,166,0,18,478
0,166,1,0,7
3.75,166,2,6,54
3.75,166,2,6,542
3.125,166,2,8,150
4.375,166,2,9,138
0,166,3,1,128
4.375,166,3,6,337
3.75,166,3,10,255
3.75,166,3,15,57
0,166,4,0,57
4.375,166,4,2,139
4.375,166,4,6,202
3.125,166,4,14,108
3.75,166,5,0,56
4.375,166,5,5,417
3.125,166,5,11,685
3.125,166,8,5,347
3.75,166,8,6,703
3.125,166,8,12,508
4.375,166,8,13,187
4.375,166,12,9,824
4.375,166,18,5,961
3.125,166,21,4,813
0,167,0,5,7
3.125,167,0,18,0
0,167,1,8,10
0,167,1,17,17
4.375,167,1,17,19
3.75,167,1,17,124
4.375,167,2,9,77
4.375,167,2,9,200
4.375,167,3,7,97
0,167,3,8,121
3.75,167,3,12,17
3.75,167,3,12,50
3.75,167,3,13,37
4.375,167,4,6,420
3.75,167,4,12,42
3.125,167,4,12,375
4.375,167,4,12,377
0,167,5,4,191
0,167,5,7,222
2.5,167,6,7,713
4.375,167,6,10,37
1.25,167,7,5,73
3.75,167,7,9,622
4.375,167,8,14,215
5,168,0,0,1
0,168,0,0,2
5,168,0,0,3
0,168,0,0,7
0,168,0,0,14
0,168,0,0,362
2.5,168,0,18,15
3.75,168,0,18,137
4.375,168,0,19,118
3.75,168,1,0,23
4.375,168,1,0,23
2.5,168,1,1,4
3.75,168,1,15,17
4.375,168,2,1,1493
